,created_at,id,full_text,gpe,latitude,longitude
699,Thu Jun 23 12:43:36 +0000 2022,1539952309861355520,at the  regional hospital ambulances from  pole alam and  are coming and going already at leas _locincl_,Logar,34.0653595,69.160172
700,Thu Jun 23 12:48:49 +0000 2022,1539953624062644225,today unhcr rushed initial shelter supplies from  into the earthquake affected areas of  in   _locincl_,Bermal,32.71433,69.275053
701,Thu Jun 23 13:24:00 +0000 2022,1539962479739936769,today unhcr rushed initial shelter supplies from  into the earthquake affected areas of  in   _locincl_,Bermal,32.71433,69.275053
702,Thu Jun 23 14:34:56 +0000 2022,1539980330853081088,today unhcr rushed initial shelter supplies from  into the earthquake affected areas of  in   _locincl_,Bermal,32.71433,69.275053
703,Thu Jun 23 14:39:21 +0000 2022,1539981440225533953,today unhcr rushed initial shelter supplies from  into the earthquake affected areas of  in   _locincl_,Bermal,32.71433,69.275053
704,Wed Jun 22 18:08:44 +0000 2022,1539671747099668481,search and rescue missions continuing after the earthquake in  and  districts of   http _locincl_,Barmal,32.71433,69.275053
705,Wed Jun 22 18:08:44 +0000 2022,1539671747099668481,search and rescue missions continuing after the earthquake in  and  districts of   http _locincl_,Barmal,32.71433,69.275053
706,Thu Jun 23 04:36:48 +0000 2022,1539829805214040064,at the  regional hospital ambulances from  pole alam and  are coming and going already at leas _locincl_,Logar,34.0653595,69.160172
707,Thu Jun 23 04:36:48 +0000 2022,1539829805214040064,at the  regional hospital ambulances from  pole alam and  are coming and going already at leas _locincl_,Logar,34.0653595,69.160172
708,Thu Jun 23 04:32:28 +0000 2022,1539828714728562688,at the  regional hospital ambulances from  pole alam and  are coming and going already   _urlincl_ _locincl_,Logar,34.0653595,69.160172
709,Thu Jun 23 04:32:28 +0000 2022,1539828714728562688,at the  regional hospital ambulances from  pole alam and  are coming and going already   _urlincl_ _locincl_,Logar,34.0653595,69.160172
710,Thu Jun 23 04:39:58 +0000 2022,1539830598474268673,at the  regional hospital ambulances from  pole alam and  are coming and going already at leas _locincl_,Logar,34.0653595,69.160172
711,Thu Jun 23 04:39:58 +0000 2022,1539830598474268673,at the  regional hospital ambulances from  pole alam and  are coming and going already at leas _locincl_,Logar,34.0653595,69.160172
712,Thu Jun 23 13:45:09 +0000 2022,1539967800399171584,this is a small village of  area of   150 civilians have lost their lives and appro _locincl_,Bermal district,32.71433,69.275053
713,Thu Jun 23 14:51:54 +0000 2022,1539984597429227521,in the  district of  alone 300 houses were completely destroyed and 500 destroyed with locals saying ther _locincl_,Barmal,32.71433,69.275053
714,Wed Jun 22 16:29:27 +0000 2022,1539646762062716930,search and rescue missions continuing after the earthquake in  and  districts of   http _locincl_,Barmal,32.71433,69.275053
715,Wed Jun 22 16:29:27 +0000 2022,1539646762062716930,search and rescue missions continuing after the earthquake in  and  districts of   http _locincl_,Barmal,32.71433,69.275053
716,Wed Jun 22 18:45:04 +0000 2022,1539680887767502849,every house you went to there was eight or nine bodies of people killed in the earthquake in  district of  pr _locincl_,Barmal,32.71433,69.275053
717,Wed Jun 22 16:32:21 +0000 2022,1539647491419041792,search and rescue missions continuing after the earthquake in  and  districts of   http _locincl_,Barmal,32.71433,69.275053
718,Wed Jun 22 16:32:21 +0000 2022,1539647491419041792,search and rescue missions continuing after the earthquake in  and  districts of   http _locincl_,Barmal,32.71433,69.275053
719,Wed Jun 22 19:14:57 +0000 2022,1539688409484218371,search and rescue missions continuing after the earthquake in  and  districts of   http _locincl_,Barmal,32.71433,69.275053
720,Wed Jun 22 19:14:57 +0000 2022,1539688409484218371,search and rescue missions continuing after the earthquake in  and  districts of   http _locincl_,Barmal,32.71433,69.275053
721,Thu Jun 23 02:29:49 +0000 2022,1539797848404918273,خاکسپاری دسته جمعی جان باختگان زلزله مرگبار  در شهرستان  افغانستان_تسلیت   _urlincl_ _locincl_,گیان ولایت پکتیکا,32.975159,69.399302
722,Wed Jun 22 22:32:41 +0000 2022,1539738169150668801,خاکسپاری دسته جمعی جان باختگان زلزله مرگبار  در شهرستان  افغانستان_تسلیت   _urlincl_ _locincl_,گیان ولایت پکتیکا,32.975159,69.399302
723,Wed Jun 22 17:24:02 +0000 2022,1539660498048028672,breaking at least 1000 people were killed and 1500 others injured in an earthquake only in  and  districts of _locincl_,Barmal,32.71433,69.275053
724,Wed Jun 22 23:17:31 +0000 2022,1.53975E+18,it’s  ambulances in   are parked outside on the main street waiting to head to  to transfer the inju _locincl_,Gardez,33.5877097,69.2685645
725,Thu Jun 23 11:54:59 +0000 2022,1539940077505335296,today unhcr rushed initial shelter supplies from  into the earthquake affected areas of  in   _locincl_,Bermal,32.71433,69.275053
726,Thu Jun 23 11:55:33 +0000 2022,1539940219687821312,today unhcr rushed initial shelter supplies from  into the earthquake affected areas of  in   _locincl_,Bermal,32.71433,69.275053
727,Thu Jun 23 12:12:44 +0000 2022,1539944541716992001,today unhcr rushed initial shelter supplies from  into the earthquake affected areas of  in   _locincl_,Bermal,32.71433,69.275053
728,Thu Jun 23 06:49:46 +0000 2022,1539863267065167872,search and rescue missions continuing after the earthquake in  and  districts of   http _locincl_,Barmal,32.71433,69.275053
729,Thu Jun 23 06:49:46 +0000 2022,1539863267065167872,search and rescue missions continuing after the earthquake in  and  districts of   http _locincl_,Barmal,32.71433,69.275053
730,Thu Jun 23 04:06:54 +0000 2022,1539822280980692998,خاکسپاری دسته جمعی جان باختگان زلزله مرگبار  در شهرستان  افغانستان_تسلیت   _urlincl_ _locincl_,گیان ولایت پکتیکا,32.975159,69.399302
731,Wed Jun 22 17:07:39 +0000 2022,1539656373952053248,search and rescue missions continuing after the earthquake in  and  districts of   http _locincl_,Barmal,32.71433,69.275053
732,Wed Jun 22 17:07:39 +0000 2022,1539656373952053248,search and rescue missions continuing after the earthquake in  and  districts of   http _locincl_,Barmal,32.71433,69.275053
733,Wed Jun 22 22:32:40 +0000 2022,1539738168248901632,خاکسپاری دسته جمعی جان باختگان زلزله مرگبار  در شهرستان  افغانستان_تسلیت   _urlincl_ _locincl_,گیان ولایت پکتیکا,32.975159,69.399302
734,Wed Jun 22 21:25:11 +0000 2022,1539721184228556827,خاکسپاری دسته جمعی جان باختگان زلزله مرگبار  در شهرستان  افغانستان_تسلیت   _urlincl_ _locincl_,گیان ولایت پکتیکا,32.975159,69.399302
735,Wed Jun 22 23:56:25 +0000 2022,1539759244525809665,search and rescue missions continuing after the earthquake in  and  districts of   http _locincl_,Barmal,32.71433,69.275053
736,Wed Jun 22 23:56:25 +0000 2022,1539759244525809665,search and rescue missions continuing after the earthquake in  and  districts of   http _locincl_,Barmal,32.71433,69.275053
737,Wed Jun 22 21:45:07 +0000 2022,1539726199211134984,every house you went to there was eight or nine bodies of people killed in the earthquake in  district of  pr _locincl_,Barmal,32.71433,69.275053
738,Thu Jun 23 10:05:51 +0000 2022,1539912610048516097,local sources in  and  provinces say that the process of collecting cash aid and blood for the earthqu   _urlincl_ _locincl_,Logar,34.0653595,69.160172
739,Thu Jun 23 10:27:20 +0000 2022,1539918016653033472,video a small village in  district of  according to taliban 150 people lost their lives as a resu _locincl_,Bermal,32.71433,69.275053
740,Thu Jun 23 13:51:25 +0000 2022,1539969379252654080,this morning in two small villages in  district of  province iom teams confirm at least 50 deaths and 3 _locincl_,Barmal,32.71433,69.275053
741,Thu Jun 23 13:57:21 +0000 2022,1539970870474465285,خاکسپاری دسته جمعی جان باختگان زلزله مرگبار  در شهرستان  افغانستان_تسلیت   _urlincl_ _locincl_,گیان ولایت پکتیکا,32.975159,69.399302
742,Thu Jun 23 09:52:35 +0000 2022,1539909272934531073,خاکسپاری دسته جمعی جان باختگان زلزله مرگبار  در شهرستان  افغانستان_تسلیت   _urlincl_ _locincl_,گیان ولایت پکتیکا,32.975159,69.399302
743,Thu Jun 23 09:53:34 +0000 2022,1539909520289316864,خاکسپاری دسته جمعی ۱۵۰۰ کشته زلزله در گیان ولایت پکتیکا  تلفات زلزله  به ۱۵۰۰ کشته و بیش از ۲ ه   _urlincl_ _locincl_,گیان ولایت پکتیکا افغانستان,32.975159,69.399302
744,Thu Jun 23 10:13:12 +0000 2022,1539914459854028806,search and rescue missions continuing after the earthquake in  and  districts of   http _locincl_,Barmal,32.71433,69.275053
745,Thu Jun 23 10:13:12 +0000 2022,1539914459854028806,search and rescue missions continuing after the earthquake in  and  districts of   http _locincl_,Barmal,32.71433,69.275053
746,Wed Jun 22 23:41:44 +0000 2022,1539755547758583810,فرق بین هزار و یا بیشتر از هزار نفر که در مناطق زلزله زده جان باخته اند با چندین هزار نفر که طالبان در   و  _locincl_,اندراب,35.624049,69.178607
747,Thu Jun 23 01:30:41 +0000 2022,1539782966062321666,خاکسپاری دسته جمعی جان باختگان زلزله مرگبار  در شهرستان  افغانستان_تسلیت   _urlincl_ _locincl_,گیان ولایت پکتیکا,32.975159,69.399302
748,Thu Jun 23 00:25:04 +0000 2022,1539766454505000961,hundreds of people have been buried and hundreds of homes destroyed in a quake in  and  districts of  p _locincl_,Barmal,32.71433,69.275053
749,Thu Jun 23 00:25:04 +0000 2022,1539766454505000961,hundreds of people have been buried and hundreds of homes destroyed in a quake in  and  districts of  p _locincl_,Barmal,32.71433,69.275053
750,Thu Jun 23 11:41:03 +0000 2022,1539936567745298433,this is a small village of  area of   150 civilians have lost their lives and appro _locincl_,Bermal district,32.71433,69.275053
751,Thu Jun 23 04:27:15 +0000 2022,1539827401936539648,search and rescue missions continuing after the earthquake in  and  districts of   http _locincl_,Barmal,32.71433,69.275053
752,Thu Jun 23 04:27:15 +0000 2022,1539827401936539648,search and rescue missions continuing after the earthquake in  and  districts of   http _locincl_,Barmal,32.71433,69.275053
753,Thu Jun 23 07:06:58 +0000 2022,1539867594135674880,this is a small village of  area of   150 civilians have lost their lives and appro _locincl_,Bermal district,32.71433,69.275053
754,Thu Jun 23 06:30:37 +0000 2022,1539858447495200770,his is  area of   as per sources on the ground 150 civilians lost their live   _urlincl_ _locincl_,Bermal district,32.71433,69.275053
755,Thu Jun 23 06:30:12 +0000 2022,1539858343627575298,this is a small village of  area of   150 civilians have lost their lives and appro _locincl_,Bermal district,32.71433,69.275053
756,Thu Jun 23 10:16:02 +0000 2022,1539915173732921344,today unhcr rushed initial shelter supplies from  into the earthquake affected areas of  in   _locincl_,Bermal,32.71433,69.275053
757,Thu Jun 23 08:27:04 +0000 2022,1539887750924718083,this is a small village of  area of   150 civilians have lost their lives and appro _locincl_,Bermal district,32.71433,69.275053
758,Thu Jun 23 14:59:46 +0000 2022,1539986578738532352,in the  district of  alone 300 houses were completely destroyed and 500 destroyed with locals sayin   _urlincl_ _locincl_,Barmal,32.71433,69.275053
759,Wed Jun 22 18:54:14 +0000 2022,1539683195855130625,at least 255 people have been killed and 500 others injured in an earthquake in    and  distri _locincl_,Ziruk,33.155823,69.326833
760,Wed Jun 22 17:29:05 +0000 2022,1539661768368484353,خاکسپاری دسته جمعی جان باختگان زلزله مرگبار  در شهرستان  افغانستان_تسلیت   _urlincl_ _locincl_,گیان ولایت پکتیکا,32.975159,69.399302
761,Wed Jun 22 18:40:51 +0000 2022,1539679828714078212,every house you went to there was eight or nine bodies of people killed in the earthquake in  district of    _urlincl_ _locincl_,Barmal,32.71433,69.275053
762,Wed Jun 22 19:28:42 +0000 2022,1539691868816113665,در هر خانهی که داخل میروی ۸ تا ۹ جسد بیجان کسانی است که به اثر شدت زلزله شب گذشته در ولسوالی برمل ولایت   _urlincl_,برمل ولایت,32.71433,69.275053
763,Wed Jun 22 20:15:40 +0000 2022,1539703688947793920,every house you went to there was eight or nine bodies of people killed in the earthquake in  district of  pr _locincl_,Barmal,32.71433,69.275053
764,Thu Jun 23 08:20:38 +0000 2022,1539886132716240896,afghan bread meat cooked in   at corps flown in helicopter for the victims   _urlincl_ _locincl_,Gardez,33.5877097,69.2685645
765,Thu Jun 23 05:51:47 +0000 2022,1539848673600962563,at the  regional hospital ambulances from  pole alam and  are coming and going already at leas _locincl_,Logar,34.0653595,69.160172
766,Thu Jun 23 05:51:47 +0000 2022,1539848673600962563,at the  regional hospital ambulances from  pole alam and  are coming and going already at leas _locincl_,Logar,34.0653595,69.160172
767,Thu Jun 23 06:38:26 +0000 2022,1539860412996493313,ministry of defence has deployed six helicopters to move victims of the earthquake to  and  we need ten _locincl_,Gardez,33.5877097,69.2685645
768,Thu Jun 23 11:15:12 +0000 2022,1539930065915576320,it’s  ambulances in   are parked outside on the main street waiting to head to  to transfer the inju _locincl_,Gardez,33.5877097,69.2685645
769,Thu Jun 23 11:00:29 +0000 2022,1539926361028325377,video a small village in  district of  according to taliban 150 people lost their lives as a resu _locincl_,Bermal,32.71433,69.275053
770,Thu Jun 23 10:26:26 +0000 2022,1539917790760632323,this is  area of   as per sources on the ground 150 civilians lost their lives and aro _locincl_,Bermal district,32.71433,69.275053
771,Thu Jun 23 06:06:37 +0000 2022,1539852406229540864,every house you went to there was eight or nine bodies of people killed in the earthquake in  district of  pr _locincl_,Barmal,32.71433,69.275053
772,Thu Jun 23 06:32:12 +0000 2022,1539858843731197954,this is  area of   as per sources on the ground 150 civilians lost their lives and aro _locincl_,Bermal district,32.71433,69.275053
773,Thu Jun 23 06:46:05 +0000 2022,1539862338022637569,search and rescue missions continuing after the earthquake in  and  districts of   http _locincl_,Barmal,32.71433,69.275053
774,Thu Jun 23 06:46:05 +0000 2022,1539862338022637569,search and rescue missions continuing after the earthquake in  and  districts of   http _locincl_,Barmal,32.71433,69.275053
775,Wed Jun 22 16:43:41 +0000 2022,1539650341775577088,خاکسپاری دسته جمعی جان باختگان زلزله مرگبار  در شهرستان  افغانستان_تسلیت   _urlincl_ _locincl_,گیان ولایت پکتیکا,32.975159,69.399302
776,Wed Jun 22 17:16:00 +0000 2022,1539658472937050112,earthquake update  dozens house destroyed many killed in    and  districts of  province of  _locincl_,Gyan,32.975159,69.399302
777,Wed Jun 22 17:16:00 +0000 2022,1539658472937050112,earthquake update  dozens house destroyed many killed in    and  districts of  province of  _locincl_,Gyan,32.975159,69.399302
778,Wed Jun 22 17:16:00 +0000 2022,1539658472937050112,earthquake update  dozens house destroyed many killed in    and  districts of  province of  _locincl_,Gyan,32.975159,69.399302
779,Wed Jun 22 17:19:37 +0000 2022,1539659385793679360,search and rescue missions continuing after the earthquake in  and  districts of   http _locincl_,Barmal,32.71433,69.275053
780,Wed Jun 22 17:19:37 +0000 2022,1539659385793679360,search and rescue missions continuing after the earthquake in  and  districts of   http _locincl_,Barmal,32.71433,69.275053
781,Wed Jun 22 16:58:24 +0000 2022,1539654043970072577,خاکسپاری دسته جمعی جان باختگان زلزله مرگبار  در شهرستان  افغانستان_تسلیت   _urlincl_ _locincl_,گیان ولایت پکتیکا,32.975159,69.399302
782,Thu Jun 23 07:37:31 +0000 2022,1539875283662168065,this is a small village of  area of   150 civilians have lost their lives and appro _locincl_,Bermal district,32.71433,69.275053
783,Thu Jun 23 11:02:30 +0000 2022,1539926867649540096,this is a small village of  area of   150 civilians have lost their lives and appro _locincl_,Bermal district,32.71433,69.275053
784,Thu Jun 23 14:03:42 +0000 2022,1539972470114947073,today unhcr rushed initial shelter supplies from  into the earthquake affected areas of  in   _locincl_,Bermal,32.71433,69.275053
785,Wed Jun 22 19:22:33 +0000 2022,1539690321130536968,خاکسپاری دسته جمعی جان باختگان زلزله مرگبار  در شهرستان  افغانستان_تسلیت   _urlincl_ _locincl_,گیان ولایت پکتیکا,32.975159,69.399302
786,Thu Jun 23 00:53:27 +0000 2022,1539773596205187072,خاکسپاری دسته جمعی جان باختگان زلزله مرگبار  در شهرستان  افغانستان_تسلیت   _urlincl_ _locincl_,گیان ولایت پکتیکا,32.975159,69.399302
787,Thu Jun 23 06:02:59 +0000 2022,1539851490428420096,at the  regional hospital ambulances from  pole alam and  are coming and going already at leas _locincl_,Logar,34.0653595,69.160172
788,Thu Jun 23 06:02:59 +0000 2022,1539851490428420096,at the  regional hospital ambulances from  pole alam and  are coming and going already at leas _locincl_,Logar,34.0653595,69.160172
789,Thu Jun 23 11:14:15 +0000 2022,1539929824659136513,at the  regional hospital ambulances from  pole alam and  are coming and going already at leas _locincl_,Logar,34.0653595,69.160172
790,Thu Jun 23 11:14:15 +0000 2022,1539929824659136513,at the  regional hospital ambulances from  pole alam and  are coming and going already at leas _locincl_,Logar,34.0653595,69.160172
791,Wed Jun 22 16:35:59 +0000 2022,1539648404187320325,ministry of defence has deployed six helicopters to move victims of the earthquake to  and  we need ten _locincl_,Gardez,33.5877097,69.2685645
792,Wed Jun 22 20:08:37 +0000 2022,1539701916028002304,ministry of defence has deployed six helicopters to move victims of the earthquake to  and  we need ten _locincl_,Gardez,33.5877097,69.2685645
793,Wed Jun 22 20:52:19 +0000 2022,1539712911211634688,the death toll in paktikas  and  districts has risen to 1000 with nearly 900 injuredand 5000 homes have be _locincl_,Barmal,32.71433,69.275053
794,Wed Jun 22 19:46:01 +0000 2022,1539696228287381506,every house you went to there was eight or nine bodies of people killed in the earthquake in  district of  pr _locincl_,Barmal,32.71433,69.275053
795,Wed Jun 22 23:12:57 +0000 2022,1539748305445560321,it’s  ambulances in   are parked outside on the main street waiting to head to  to transfer the inju _locincl_,Gardez,33.5877097,69.2685645
796,Thu Jun 23 00:41:26 +0000 2022,1539770571411554305,it’s  ambulances in   are parked outside on the main street waiting to head to  to transfer the inju _locincl_,Gardez,33.5877097,69.2685645
797,Thu Jun 23 11:00:51 +0000 2022,1539926454439481351,this morning in two small villages in  district of  province iom teams confirm at least 50 deaths and 3 _locincl_,Barmal,32.71433,69.275053
798,Thu Jun 23 10:31:03 +0000 2022,1539918952305926144,every house you went to there was eight or nine bodies of people killed in the earthquake in  district of  pr _locincl_,Barmal,32.71433,69.275053
799,Thu Jun 23 10:20:18 +0000 2022,1539916246703022080,today unhcr rushed initial shelter supplies from  into the earthquake affected areas of  in   _locincl_,Bermal,32.71433,69.275053
800,Thu Jun 23 10:40:17 +0000 2022,1539921276789194754,today unhcr rushed initial shelter supplies from  into the earthquake affected areas of  in   _locincl_,Bermal,32.71433,69.275053
801,Wed Jun 22 16:37:00 +0000 2022,1539648658206994432,search and rescue missions continuing after the earthquake in  and  districts of     _urlincl_ _locincl_,Barmal,32.71433,69.275053
802,Wed Jun 22 16:37:00 +0000 2022,1539648658206994432,search and rescue missions continuing after the earthquake in  and  districts of     _urlincl_ _locincl_,Barmal,32.71433,69.275053
803,Thu Jun 23 09:34:30 +0000 2022,1539904720965353472,this is  area of   as per sources on the ground 150 civilians lost their lives and aro _locincl_,Bermal district,32.71433,69.275053
804,Thu Jun 23 10:43:00 +0000 2022,1539921961949597696,it’s  ambulances in   are parked outside on the main street waiting to head to  to transfer the inju _locincl_,Gardez,33.5877097,69.2685645
805,Wed Jun 22 23:48:32 +0000 2022,1539757260968267776,every house you went to there was eight or nine bodies of people killed in the earthquake in  district of  pr _locincl_,Barmal,32.71433,69.275053
806,Thu Jun 23 04:36:48 +0000 2022,1539829805214040064,at the  regional hospital ambulances from  pole alam and  are coming and going already at leas _locincl_,Logar,34.0653595,69.160172
807,Thu Jun 23 04:36:48 +0000 2022,1539829805214040064,at the  regional hospital ambulances from  pole alam and  are coming and going already at leas _locincl_,Logar,34.0653595,69.160172
808,Thu Jun 23 04:39:58 +0000 2022,1539830598474268673,at the  regional hospital ambulances from  pole alam and  are coming and going already at leas _locincl_,Logar,34.0653595,69.160172
809,Thu Jun 23 04:39:58 +0000 2022,1539830598474268673,at the  regional hospital ambulances from  pole alam and  are coming and going already at leas _locincl_,Logar,34.0653595,69.160172
810,Thu Jun 23 04:32:28 +0000 2022,1539828714728562688,at the  regional hospital ambulances from  pole alam and  are coming and going already   _urlincl_ _locincl_,Logar,34.0653595,69.160172
811,Thu Jun 23 04:32:28 +0000 2022,1539828714728562688,at the  regional hospital ambulances from  pole alam and  are coming and going already   _urlincl_ _locincl_,Logar,34.0653595,69.160172
812,Thu Jun 23 01:14:58 +0000 2022,1539779010623950848,continúan las misiones de búsqueda y rescate tras el terremoto en los distritos de  y  de   ht _locincl_,Barmal,32.71433,69.275053
813,Thu Jun 23 01:14:58 +0000 2022,1539779010623950848,continúan las misiones de búsqueda y rescate tras el terremoto en los distritos de  y  de   ht _locincl_,Barmal,32.71433,69.275053
814,Thu Jun 23 06:36:33 +0000 2022,1539859940382228480,this is  area of   as per sources on the ground 150 civilians lost their lives and aro _locincl_,Bermal district,32.71433,69.275053
815,Thu Jun 23 00:44:32 +0000 2022,1539771350088302593,ministry of defence has deployed six helicopters to move victims of the earthquake to  and  we need ten _locincl_,Gardez,33.5877097,69.2685645
816,Wed Jun 22 22:27:44 +0000 2022,1539736922922385413,ministry of defence has deployed six helicopters to move victims of the earthquake to  and  we need ten _locincl_,Gardez,33.5877097,69.2685645
817,Thu Jun 23 06:27:20 +0000 2022,1539857620940505089,this is a small village of  area of   150 civilians have lost their lives and appro _locincl_,Bermal district,32.71433,69.275053
818,Thu Jun 23 06:28:28 +0000 2022,1539857906518081537,this is a small village of  area of   150 civilians have lost their lives and appro _locincl_,Bermal district,32.71433,69.275053
819,Thu Jun 23 06:38:12 +0000 2022,1539860356033552384,a large village in  district of  has been severely damaged by the quake   afghanist _locincl_,Barmal,32.71433,69.275053
820,Thu Jun 23 07:43:32 +0000 2022,1539876797659156482,one village is completely destroyed as a result of earthquake in  district in  province residents in  _locincl_,Gyan,32.975159,69.399302
821,Thu Jun 23 07:05:19 +0000 2022,1539867179574755329,43 magnitude earthquake hits afghanistans  relief work underway   _urlincl_ _locincl_,Fayzabad,37.216341,70.613481
822,Thu Jun 23 07:05:19 +0000 2022,1539867179574755329,43 magnitude earthquake hits afghanistans  relief work underway   _urlincl_ _locincl_,Fayzabad,37.216341,70.613481
823,Thu Jun 23 05:12:53 +0000 2022,1539838882317045761,at least 255 people have been killed and 500 others injured in an earthquake in    and  dis   _urlincl_ _locincl_,Ziruk,33.155823,69.326833
824,Thu Jun 23 05:14:57 +0000 2022,1539839403656347649,search and rescue missions continuing after the earthquake in  and  districts of   http _locincl_,Barmal,32.71433,69.275053
825,Thu Jun 23 05:14:57 +0000 2022,1539839403656347649,search and rescue missions continuing after the earthquake in  and  districts of   http _locincl_,Barmal,32.71433,69.275053
826,Thu Jun 23 13:48:52 +0000 2022,1539968734390915072,today unhcr rushed initial shelter supplies from  into the earthquake affected areas of  in   _locincl_,Bermal,32.71433,69.275053
827,Thu Jun 23 13:54:34 +0000 2022,1539970169442664453,quake  clinic with five beds for 500 injured patients a worker at the only health clinic in    _urlincl_ _locincl_,Gyan,32.975159,69.399302
828,Wed Jun 22 19:06:27 +0000 2022,1539686269084569601,every house you went to there was eight or nine bodies of people killed in the earthquake in  district of  pr _locincl_,Barmal,32.71433,69.275053
829,Wed Jun 22 19:07:29 +0000 2022,1539686531723452416,خاکسپاری دسته جمعی جان باختگان زلزله مرگبار  در شهرستان  افغانستان_تسلیت   _urlincl_ _locincl_,گیان ولایت پکتیکا,32.975159,69.399302
830,Wed Jun 22 19:44:45 +0000 2022,1539695908513800196,breaking at least 255 people have been killed and 155 others injured in an earthquake in    and  di _locincl_,Ziruk,33.155823,69.326833
831,Wed Jun 22 20:09:44 +0000 2022,1539702195238600704,خاکسپاری دسته جمعی جان باختگان زلزله مرگبار  در شهرستان  افغانستان_تسلیت   _urlincl_ _locincl_,گیان ولایت پکتیکا,32.975159,69.399302
832,Wed Jun 22 18:42:53 +0000 2022,1539680338502459392,every house you went to there was eight or nine bodies of people killed in the earthquake in  district of  pr _locincl_,Barmal,32.71433,69.275053
833,Thu Jun 23 08:13:24 +0000 2022,1539884314090954752,video a small village in  district of  according to taliban 150 people lost their lives as a resu _locincl_,Bermal,32.71433,69.275053
834,Thu Jun 23 11:58:22 +0000 2022,1539940927069904896,today unhcr rushed initial shelter supplies from  into the earthquake affected areas of  in   _locincl_,Bermal,32.71433,69.275053
835,Thu Jun 23 06:38:35 +0000 2022,1539860452301279232,search and rescue missions continuing after the earthquake in  and  districts of   http _locincl_,Barmal,32.71433,69.275053
836,Thu Jun 23 06:38:35 +0000 2022,1539860452301279232,search and rescue missions continuing after the earthquake in  and  districts of   http _locincl_,Barmal,32.71433,69.275053
837,Thu Jun 23 06:52:08 +0000 2022,1539863861964275714,this is a small village of  area of   150 civilians have lost their lives and appro _locincl_,Bermal district,32.71433,69.275053
838,Thu Jun 23 03:18:17 +0000 2022,1539810042899300352,خاکسپاری دسته جمعی جان باختگان زلزله مرگبار  در شهرستان  افغانستان_تسلیت   _urlincl_ _locincl_,گیان ولایت پکتیکا,32.975159,69.399302
839,Thu Jun 23 04:01:48 +0000 2022,1539820994629623809,taliban has sent 6000 of their terrorists to fight hazara ethnic commander in  while 1000s people need help in  _locincl_,Balkhab,35.457987,66.602255
840,Thu Jun 23 03:43:23 +0000 2022,1539816360439869441,hundreds of people have been buried and hundreds of homes destroyed in a quake in  and  districts of  p _locincl_,Barmal,32.71433,69.275053
841,Thu Jun 23 03:43:23 +0000 2022,1539816360439869441,hundreds of people have been buried and hundreds of homes destroyed in a quake in  and  districts of  p _locincl_,Barmal,32.71433,69.275053
842,Thu Jun 23 01:22:58 +0000 2022,1539781023214493699,one village is completely destroyed as a result of earthquake in  district in  province residents in  _locincl_,Gyan,32.975159,69.399302
843,Thu Jun 23 02:36:27 +0000 2022,1539799518669062145,search and rescue missions continuing after the earthquake in  and  districts of   http _locincl_,Barmal,32.71433,69.275053
844,Thu Jun 23 02:36:27 +0000 2022,1539799518669062145,search and rescue missions continuing after the earthquake in  and  districts of   http _locincl_,Barmal,32.71433,69.275053
845,Thu Jun 23 02:37:06 +0000 2022,1539799680636358659,instead of  they had to go to  province to help the earthquake victims _locincl_,Balkhab,35.457987,66.602255
846,Wed Jun 22 20:23:36 +0000 2022,1539705686480887809,همان های که در  خانه های شان بر اثر زلزله آوار شده است خود شان در مناطق مختلف کشور از  و    _urlincl_ _locincl_,مالستان,33.298364,67.243225
847,Wed Jun 22 20:34:49 +0000 2022,1539708509339521024,every house you went to there was eight or nine bodies of people killed in the earthquake in  district of  pr _locincl_,Barmal,32.71433,69.275053
848,Wed Jun 22 23:10:33 +0000 2022,1539747699590942720,at least 255 people have been killed and 500 others injured in an earthquake in    and  distri _locincl_,Ziruk,33.155823,69.326833
849,Thu Jun 23 05:20:57 +0000 2022,1539840914427973632,search and rescue missions continuing after the earthquake in  and  districts of   http _locincl_,Barmal,32.71433,69.275053
850,Thu Jun 23 05:20:57 +0000 2022,1539840914427973632,search and rescue missions continuing after the earthquake in  and  districts of   http _locincl_,Barmal,32.71433,69.275053
851,Wed Jun 22 23:13:38 +0000 2022,1539748474761125893,at least 255 people have been killed and 500 others injured in an earthquake in    and  distri _locincl_,Ziruk,33.155823,69.326833
852,Thu Jun 23 03:51:35 +0000 2022,1539818426297978880,taliban has sent 6000 of their terrorists to fight hazara ethnic commander in  while 1000s people need help in  _locincl_,Balkhab,35.457987,66.602255
853,Wed Jun 22 16:26:23 +0000 2022,1539645987546955776,the death toll in paktikas  and  districts has risen to 1000 with nearly 900 injuredand 5000 homes have be _locincl_,Barmal,32.71433,69.275053
854,Wed Jun 22 17:03:37 +0000 2022,1539655360021426176,the death toll in paktikas  and  districts has risen to 1000 with nearly 900 injuredand 5000 homes have be _locincl_,Barmal,32.71433,69.275053
855,Wed Jun 22 16:37:30 +0000 2022,1539648786007437312,the death toll in paktikas  and  districts has risen to 1000 with nearly 900 injuredand 5000 homes have be _locincl_,Barmal,32.71433,69.275053
856,Wed Jun 22 17:16:14 +0000 2022,1539658535197605889,this man has lost 17 family members in afghanistanearthquake  district of  the death toll has surpassed 100 _locincl_,Barmal,32.71433,69.275053
